"","id","lifespan","sum_degree","sum_strength","sum_eigen","mean_mat","mean_matSize","mean_HRO","mean_N","mean_E","matriline","LRS","LBS","mean.grp.size","matSize"
"255","LPW93",12,893,109.151992361268,1.170262731259,16.7,72.4,0.66045691864768,8040.7161940423,1372.56491252591,"151",2,4,13.6920821114369,33.2
"256","LTF73",17,1423,231.211860564224,1.01873462143454,4.53333333333333,74.875,0.51857971217835,8038.91647168252,1381.57114108598,"152",1,5,6.25411764705882,13
"257","LTF74",19,1585,266.279722739072,1.10623112846336,4.625,74.8888888888889,0.530906236570647,8038.86316641265,1380.64793729798,"152",1,6,NA,12.1428571428571
"258","LTF77",16,1145,214.414215716913,0.766045593649787,4.42857142857143,74.7777777777778,0.495104447990309,8038.76007130384,1381.62394807115,"152",4,8,NA,9.11111111111111
"259","LTFLH",13,817,309.113108767522,1.65881399636282,4.42857142857143,75,0.578530867574147,8039.35175484143,1380.43850561888,"152",5,9,NA,6.6
"260","LUT12",6,240,44.4507531296159,1.8097785284237,6.66666666666667,72.5,0.624630432059823,8039.21159622275,1358.33384039481,"137",0,2,16.0694444444444,21.3333333333333
"261","LUZ85",4,210,29.2144158596389,0.184498934413182,31,71.5,0.501220473443264,8014.81459643942,1364.09673642066,"132",0,0,14.1,0
"262","MAC83",3,174,23.720219768018,0.321106475697245,18,73,0.602575785188035,8022.11963948992,1364.95931776788,"140",0,1,20.125,86.5
"263","MAC85",4,278,41.4151174901046,0.399792135955789,15.5,70,0.553891735163143,8017.42244364686,1368.43088141219,"140",0,1,17.1842105263158,77.5
"264","MAL93",17,1445,223.961954345272,7.74869045189127,3.26666666666667,75,0.698087220869514,8034.45192849703,1363.46849730266,"141",4,6,23.345652173913,4.42857142857143
"265","MAR89",18,879,219.077977853378,1.25093227990174,18.2142857142857,72.8571428571429,0.516664889748952,8043.06692730736,1377.36333050285,"153",0,4,14.4969512195122,49.8
"266","MAR93",14,596,151.44415233695,0.814958073764048,19.4545454545455,72.7272727272727,0.489567981165355,8042.71154927824,1378.77022699257,"153",2,7,NA,39.875
"267","MAR95",16,832,160.804237237922,0.940266479251678,18.3571428571429,72.4285714285714,0.469966207261178,8042.21380259373,1379.76847436912,"153",1,11,NA,30.8333333333333
"268","MAW79",15,1277,297.665852753557,1.56491959097267,10.8461538461538,74.4545454545455,0.526373030379978,8042.17153186583,1377.69387523411,"153",7,9,NA,23.9
"269","MAW83",17,1160,288.158415477094,1.22387268403518,13.9333333333333,73.5714285714286,0.474657925723287,8042.7844778266,1378.59285414224,"153",4,9,NA,27.7
"270","MAX84",15,1541,267.303531408031,3.8628123450919,21,73.6363636363636,0.595867264774684,8020.4801558127,1364.04880372755,"130",5,6,17.6509433962264,55.2857142857143
"271","MEE03",14,712,130.994669463941,1.25914957645538,45.25,67.3333333333333,0.541876247636433,8042.67183071862,1376.81112592959,"147",1,7,14.6476578411405,83.625
"272","MEG00",8,269,41.976761651613,0.256629997074544,19.8,72.8,0.492777048684379,8040.9792269542,1380.09861043682,"153",1,3,NA,44.25
"273","MEL75",8,1005,202.814826011801,2.96167186929486,14.2,74.25,0.684038924373882,8031.3427102392,1363.26641064472,"140",1,3,20.4196428571429,56.25
"274","MEL76",13,2004,486.308150080934,8.25232465352189,15.5454545454545,72.875,0.638725275678642,8035.13068187399,1362.69720656557,"140",2,7,20.1095890410959,31.75
"275","MEL77",6,671,135.372715856373,2.06379218110648,13.5,73.3333333333333,0.670032857956038,8034.18047080978,1364.06312954493,"140",0,1,19.1968503937008,94.5
"276","MHO67",11,894,436.424983582321,3.60556139249049,3.8,75,0.690728881108358,8036.12041619709,1363.56755068781,"139",4,7,NA,11.75
"277","MLD04",5,200,29.5428133865458,1.21154976807831,1.5,75,0.681999071608495,8035.85673861529,1362.94525336947,"136",0,1,23.6527777777778,2
"278","MLR96",19,965,143.349860350059,2.38703468175244,5.75,74.25,0.528491682667796,8018.93077951985,1364.43964417897,"135",6,12,14.4089709762533,7.38461538461539
"279","MNX89",16,670,171.598476478328,0.865756674468474,17.9166666666667,73.0833333333333,0.497744721308889,8042.65188126219,1378.59234356444,"153",5,8,14.2459677419355,34.1111111111111
"280","MNX90",14,649,168.945586710607,0.885626790189508,17.9166666666667,73.0833333333333,0.508657011662855,8043.06197436895,1377.90645266224,"153",3,5,14.9002169197397,45.1666666666667
"281","MOC84",14,919,181.75970418517,0.749115915632719,4,74.5,0.488450773863468,8041.05174351286,1379.81151422505,"158",3,8,NA,10.2222222222222
"282","MOD72",17,1883,501.220352178516,2.93886697872999,10.5,74.2727272727273,0.571125814995489,8043.46392030626,1376.76541301913,"153",5,9,NA,225
"283","MOD74",12,1243,232.736518892714,1.36685934977491,10.8,74.125,0.559358103565598,8041.91955071372,1377.49879805817,"153",2,4,NA,49.4
"284","MOL70",7,585,377.008487151382,2.21370651346485,9.25,74.5,0.653658478093047,8041.75354795585,1376.27272882786,"153",0,3,NA,64.25
"285","MOL73",7,309,36.6570334408642,0.309277495511803,1,75,0.396307409748546,8013.99557063317,1365.16603897188,"125",0,2,7.40816326530612,1.33333333333333
"286","MOLIN",5,181,79.7261336688763,0.484394809643681,1,75,0.633653951488219,8024.65340648899,1368.54315840627,"125",1,3,NA,1.5
"287","MOM65",18,974,467.308063686454,2.54600620044864,10.25,74.3333333333333,0.564962434356568,8042.56552405472,1378.43778166472,"153",7,9,NA,27.9
"288","MOM67",13,1085,485.564238332877,2.82303954374923,10.1428571428571,74.5,0.614902449269063,8042.24728533168,1377.17328723956,"153",2,5,NA,44
"289","MOM68",13,1250,472.848994921385,2.98040967398385,10.1428571428571,74.5,0.67914676971963,8041.8595496829,1375.30815441274,"153",0,5,NA,43.3333333333333
"290","MOM72",14,1459,448.429523943898,2.45340609450847,10.5833333333333,74.2,0.543532053970333,8042.71961663105,1377.95595244821,"153",1,8,NA,31.8888888888889
"291","MOMHI",14,372,243.52895880952,1.39359196725784,9,74.5,0.64134577147366,8042.4679407367,1376.49028558417,"153",7,8,NA,28.5555555555556
"292","MOO96",10,343,40.3833500475434,0.252951470481043,9.28571428571429,73.5,0.460171699836532,8038.37286010921,1382.54043547984,"155",2,4,11.2644628099174,19.4
"293","MOS78",15,2073,452.365036132514,6.63472055995157,12.5833333333333,74.8,0.593165517677963,8029.20528412471,1362.642246882,"138",4,6,21.3297872340426,37
"294","MOS83",10,1193,240.693347331999,3.25352604067962,14.2857142857143,74.75,0.638802150249278,8028.85544675919,1363.58658676215,"138",1,4,20.6647727272727,52.4
"295","MOY73",13,1488,250.562350467974,1.91277512071267,15.1818181818182,73.7777777777778,0.622077869422895,8042.23183005703,1375.47125033381,"155",2,5,11.0710900473934,34.1666666666667
"296","MOY74",12,1317,166.026644099746,1.03894728647224,16,74.375,0.643703847906436,8036.83925918326,1376.06665716896,"155",2,8,9.65573770491803,26.6666666666667
"297","MOY76",10,1313,207.907241838073,2.46649277075179,16.125,73.625,0.659889253129451,8041.03840694103,1371.90620842333,"155",1,5,11.2210144927536,34.1666666666667
"298","MOY77",3,125,11.4560187743858,0.0697260066231195,16,73,0.599949751685171,8041.43864161234,1377.31994515572,"155",0,0,17.6666666666667,0
"299","MOY82",15,1169,227.160536803705,1.27967777625634,15.25,72.8,0.501532044047494,8041.90416020586,1379.00363430994,"155",3,8,NA,20.7777777777778
"300","MRG03",12,728,85.4803422539121,3.29964520613887,8.33333333333333,74.75,0.72087686510195,8033.84187380243,1365.20646262454,"139",1,4,20.56,13.4
"301","MUR85",14,1563,348.191507975777,7.56911896676043,21.1666666666667,73.5454545454545,0.675374191371944,8032.7254864939,1362.21962422661,"130",4,7,19.6363636363636,53.125
"302","MUS77",16,2225,376.57787129549,4.34994257341059,15.3076923076923,74.75,0.58177012197279,8019.36522324729,1363.99455827688,"133",3,6,16.0190677966102,25.2857142857143
"303","MUS85",17,1682,314.314152497197,4.59589184944808,25.4285714285714,73.8,0.591464470807139,8020.49359925278,1363.39258023182,"133",6,8,NA,29.7777777777778
"304","MYR74",15,1970,306.842411912992,3.67363830917251,2.66666666666667,74.5,0.660970787617406,8040.4390057826,1368.98940737193,"150",2,7,NA,3.375
"305","MYRTL",10,562,355.614208551969,2.11536317942102,2.66666666666667,NA,0.732740099883188,8040.89336893897,1370.99131799552,"150",3,4,NA,5.2
"306","NAK89",11,384,52.5722856214911,0.985037294500151,23,73,0.570156292788821,8022.73751696584,1362.67988466841,"143",1,6,NA,66.2857142857143
"307","NET02",16,864,120.368845323028,2.20775037706341,42.2142857142857,66.4285714285714,0.649873233886727,8042.83461969103,1369.78745384298,"147",1,12,8.99276672694394,61.5384615384615
"308","NET99",11,562,81.3190144545472,1.16168851237144,53,70.1111111111111,0.666566274682539,8042.71014044415,1368.24051092633,"147",1,5,11.1241379310345,105.166666666667
"309","NOB76",13,1668,295.440875211386,3.16667331272525,15.5454545454545,72.8181818181818,0.605863772394866,8043.14695419203,1368.77647790548,"144",2,9,8.45965770171149,39
"310","NON86",4,278,55.4902160509026,0.514929054318904,15,72,0.594413389777349,8043.76816342299,1368.22888957674,"144",0,1,10.3272727272727,129.5
"311","NUC81",6,83,11.3037074219399,0.080001446999429,11,73,0.249463453978157,8008.94247351374,1363.82978352439,"127",0,2,7.53333333333333,18.3333333333333
"312","OAT87",6,402,75.7153739373396,0.460450465068122,16.5,73,0.5337062663922,8042.68333933306,1375.56314211388,"155",0,1,12.5434782608696,46
"313","OAT90",8,402,68.6569197129452,0.403729912466448,13,73.2,0.566367155226193,8044.10832812882,1375.71583303038,"155",2,4,NA,22.4
"314","OAT94",11,592,107.005230257442,0.724745115103506,10.3333333333333,73.75,0.558343987892213,8045.15609266735,1373.92841269108,"155",1,7,12.5091463414634,20.5
"315","OCC85",7,306,59.1716962570143,0.148013384761882,20.2,74,0.215669473408268,7998.16553963177,1363.08454294812,"130",1,2,4.83050847457627,86.3333333333333
"316","OCH85",8,960,251.795594631973,3.73942378243233,14.3333333333333,73.3333333333333,0.616049795715812,8031.75745173025,1361.98915417179,"138",1,3,21.9771428571429,62.75
"317","OCH87",6,493,125.895635129142,1.69097952993291,16,75,0.608776072043655,8028.87186684836,1362.67369702222,"138",1,2,23.65625,80
"318","OCH90",16,1304,222.648252455511,6.80089247977786,19.0714285714286,73.2727272727273,0.657565199575669,8030.15393942218,1362.77624295935,"138",7,9,22.3887640449438,33.8
"319","OCH96",13,857,130.354800292005,3.24197284375001,22.4,73.1111111111111,0.620285442486281,8023.52518418562,1363.79907635053,"138",4,5,21.864406779661,44.5
"320","OPA03",5,211,32.9174344381404,1.41455808298954,42,73,0.706224616060277,8033.57407454066,1362.03297517916,"143",0,1,26.013698630137,144.5
"321","OPA07",10,729,95.5896990136572,3.75683054649398,30.875,69.75,0.7070199348035,8037.38646895763,1363.0506265242,"143",0,2,16.0960960960961,90.3333333333333
"322","ORC95",14,1273,215.902421544636,8.07298335806477,22.1818181818182,73.1111111111111,0.698382161336752,8035.87307806999,1362.73814444019,"138",1,5,26.371158392435,42.3333333333333
"323","ORC97",5,226,38.823227139238,1.4358818077487,22.3333333333333,74,0.696243184325411,8037.22902161351,1363.72263144952,"138",0,1,27.7118644067797,92
"324","ORP92",8,556,102.850748458729,3.68053602220433,9,74.6,0.636305554298235,8035.97196237752,1362.05901257666,"137",1,3,24.4632768361582,27.25
"325","OTA72",4,338,180.085998148921,0.980839469289904,7.5,74,0.620863904945246,8023.22889397268,1362.3727815772,"130",2,2,NA,95
"326","OTA78",6,377,42.5863614440952,0.332125656175625,21.6666666666667,73.6666666666667,0.496685515387865,8012.95086538377,1367.19431811459,"130",1,1,6.44047619047619,129.5
"327","OTA80",16,1252,162.64997993308,1.10226544768558,20.8461538461538,72.4166666666667,0.334356002633479,8004.89825750967,1368.46507693279,"130",3,9,NA,39.8
"328","OTAGG",20,2279,607.645395986458,6.18217044397885,15.7692307692308,72.5,0.630032286879953,8028.01746344163,1363.46876711866,"130",10,15,NA,18.4375
"329","OVA97",5,98,15.5820664554514,0.147318606355575,19.5,72,0.457431536032565,8010.9785492757,1366.20002728352,"130",1,1,10.9166666666667,75
"330","OXA95",7,244,29.2309258384296,0.510255007101259,22,73.5,0.548251134871852,8018.92481220559,1365.44308278488,"138",3,3,15.6133333333333,61
"331","OXY05",12,642,86.5862756857774,1.61436726197257,43.3,66.7,0.682714411618816,8042.4948275791,1368.37832004561,"147",2,5,NA,95
"332","OXY06",12,867,113.568005874754,3.08373964206478,37.1,65.6,0.708732663727175,8040.13917267164,1368.0465464697,"147",0,6,14.9427207637232,87.4285714285714
"333","PAN00",14,850,99.5546484988873,2.08270452334985,19.2727272727273,71.5555555555556,0.696124268759372,8041.07044935488,1366.59239155878,"144",2,7,11.9612590799031,33
"334","PAP87",17,1617,327.930739237302,8.86410883920339,6.85714285714286,74.3333333333333,0.683772546346606,8036.52843877558,1364.53567962214,"139",3,8,NA,10.4444444444444
"335","PEN90",15,889,146.012050715099,1.04644078325917,11,73.3636363636364,0.536617342629225,8045.1526256922,1374.90264582968,"155",3,8,NA,19.7777777777778
"336","PET83",10,1191,340.873605426802,5.38974081588655,12.5714285714286,73.6,0.634892623772011,8036.29219828067,1364.30584142456,"147",1,4,NA,115
"337","PET85",12,1350,289.802109421036,5.71717101046331,16.9,72.7142857142857,0.663272249595974,8033.6199071009,1363.01319435049,"147",2,7,18.8105263157895,76.5
"338","PET87",18,1760,340.4510318828,9.3208817146443,30.1875,72.0714285714286,0.640231818193684,8034.22106798962,1361.50571630122,"147",7,9,21.3326693227092,69.6
"339","PGB74",17,1854,239.157848882701,1.76522188670407,7.71428571428571,74.6,0.424744050821292,8008.49566751038,1364.4343163579,"101",5,13,NA,11.9285714285714
"340","PHL96",4,211,28.1338881470937,0.584138901915339,28.5,69.5,0.671447903424741,8039.50112346262,1365.81593263425,"144",0,1,12.5434782608696,89.5
"341","PIB83",10,431,105.995267269048,0.18658275472588,4.625,74,0.35509859562853,8035.94550271278,1386.58655443191,"165",1,4,6.86111111111111,14.4
"342","PIBRO",15,172,40.6870170567161,0.0970789782152157,5.66666666666667,74.5,0.336602322800178,8036.30928738412,1388.2190518026,"165",1,3,6.63076923076923,13
"343","PID89",10,721,89.0317397741707,2.40514479324493,24,71.7142857142857,0.696175886812179,8038.14804809215,1365.16826420854,"144",1,5,NA,49.8333333333333
"344","PID95",15,1078,140.146244738461,2.85895541596904,24.9166666666667,70.2727272727273,0.693697167856243,8040.86139004953,1366.38530035688,"144",4,9,12.4868105515588,34.4
"345","PID97",15,926,120.245856214556,2.0370260650865,21.3076923076923,70.8333333333333,0.68711189865389,8041.78274407063,1367.12082247978,"144",2,9,12.1971153846154,32.6
"346","PLO77",6,496,75.6474975668234,0.465207478392136,15,72.6666666666667,0.593857324281675,8041.83108295147,1375.37732055697,"151",0,1,9.66935483870968,90.5
"347","PLO82",19,1674,296.628494585107,2.29495134263639,16.2352941176471,72.875,0.574061686953221,8044.36989713864,1373.31609091885,"151",5,14,NA,17
"348","POL73",13,1902,271.595670585394,3.5254280673689,14.0909090909091,73.2,0.708706659305645,8038.27624798199,1369.69193910962,"144",5,6,11.0386740331492,53.4285714285714
"349","POL77",14,1735,310.091729187155,3.22280064607974,16.0833333333333,72.6666666666667,0.599887150923729,8043.04601969424,1370.26422554109,"144",4,8,7.79577464788732,41.7777777777778
"350","POL79",16,1466,267.344670022269,2.29013119785489,16.9230769230769,72.2307692307692,0.555116863829648,8045.34647451693,1371.98742749594,"144",0,8,5.53493975903614,40.3333333333333
"351","POLLU",16,1786,533.003017133762,3.73576886557298,12.6363636363636,73.8,0.646075906059159,8043.67056764606,1371.59865995761,"144",4,10,NA,34.4545454545455
"352","POM97",17,791,190.720589001225,1.34097357179586,16.1333333333333,72.7333333333333,0.496948351144406,8042.78862098782,1377.75904312863,"153",0,11,15.2244165170557,27.75
"353","PRA91",5,119,17.7885166996457,0.0876328766906738,15,74.5,0.57222477148586,8043.24478800543,1374.35027124113,"151",0,0,11.6617647058824,0
"354","PTN93",11,635,106.240461040273,0.869971712505017,27.8888888888889,71.7777777777778,0.604547951154445,8044.08324967728,1372.85046081511,"144",1,4,12.725,58.8
"355","RAP03",9,647,100.563776649852,3.88639953883003,17.2857142857143,74,0.683340944410582,8034.26018356455,1362.56945300434,"140",0,2,20.8091603053435,40.3333333333333
"356","RAP06",10,714,105.310539667102,3.79053384407309,13.25,73.8571428571429,0.689459998152627,8031.35792549677,1363.23935888958,"140",1,5,21.4113924050633,29.5
"357","RAP97",6,404,70.9253950462249,2.60495673741384,13.75,75,0.662561068949079,8034.02447232117,1360.91279343875,"140",0,1,25.5210084033613,57
"358","RBY02",14,1250,191.314772674676,7.8474740404404,37.0833333333333,70,0.705927327299911,8035.83642251597,1363.00195163469,"143",0,7,22.1928166351607,77.25
"359","RED74",18,2878,495.256785863809,6.24148261578561,13.5,74.75,0.613964006826726,8022.55976453376,1363.14957895631,"133",8,10,NA,15.7272727272727
"360","RED82",11,1451,276.461171554937,3.2823981641461,19.6666666666667,73.75,0.544192548010283,8018.25686414476,1362.86896189996,"133",4,5,17.409594095941,33
"361","REDYE",20,2743,726.30436247097,6.90496478103683,9.13333333333333,75,0.609506687682627,8024.96675079228,1362.71328211139,"133",9,10,NA,15.0909090909091
"362","RGR71",14,2016,750.344863857226,9.26124291967113,5.81818181818182,74.5714285714286,0.657950164198412,8035.82645845582,1362.35699472385,"136",6,12,NA,7.07692307692308
"363","RGRHI",15,1506,591.260256471553,6.16485488102707,6.125,74.75,0.646270216327589,8036.20505550687,1361.14567314762,"136",6,13,NA,5.21428571428571
"364","RHY86",13,1271,264.725717034552,4.64207889081871,15.6363636363636,73.7142857142857,0.598046405263788,8028.40892243503,1362.78107759692,"138",4,6,NA,37.2857142857143
"365","RHY88",7,556,105.706902287622,1.75334236474527,14.4,73.5,0.593894751972742,8027.54406132833,1363.54267742597,"138",2,4,NA,51.8
"366","ROW74",7,264,30.9622567824702,0.119788883473269,1.75,75,0.455914108943225,8039.58456632949,1384.01197692446,"160",0,4,7.98,6.8
"367","ROW77",10,248,46.4375472096791,0.116994892891285,1.4,75,0.343492389600876,8037.85315716474,1387.0143854607,"160",1,3,NA,12.75
"368","RPP03",6,263,50.2617692335199,2.65222933767242,43,71,0.611533325665878,8040.23433435428,1357.8761889046,"143",0,4,NA,100
"369","RTH72",17,219,49.4092928020224,0.094056198764515,1.8,75,0.295294729462083,8035.88900372672,1388.56684699049,"168",1,5,NA,6
"370","RTN73",9,1207,183.321662713106,2.19832277675935,3.42857142857143,74.8333333333333,0.722901586188457,8040.2408374498,1369.78384579188,"145",1,5,NA,4.66666666666667
"371","RTN74",5,335,49.4771595700743,0.567218206172937,5.5,74.5,0.664818515621274,8043.61544955634,1370.75188121119,"145",0,1,NA,4.5
"372","RTNIC",15,571,358.358077157296,2.01601085401308,5,74.5,0.662376714152668,8044.10078725953,1371.74392306744,"145",5,9,NA,2.4
"373","RUF00",14,779,167.805533514735,8.98351354784129,39.3636363636364,70.8181818181818,0.587503220490867,8040.44335535108,1357.27433655958,"143",5,9,NA,71.9
"374","RUM01",12,786,158.863790018158,8.55575886695134,39.7,70.4,0.627569254620244,8039.83704074482,1358.3944737426,"143",1,5,24.4035087719298,90.8333333333333
"375","SAF80",19,2345,488.9129024182,9.21968890772297,13.875,74.125,0.647267597056524,8030.0484105787,1362.82724549781,"138",7,9,NA,27
"376","SAM94",22,1247,188.903515667922,7.17782775584369,9.1875,74.5,0.632218930372699,8039.05715715038,1359.28819920778,"139",5,10,28.1646090534979,11.1818181818182
"377","SAM95",4,242,36.6787983891397,1.08491486120747,9.5,74,0.598952003532688,8039.13062033476,1359.13280602498,"139",0,1,27.475,25
"378","SCO74",12,1142,144.67904992598,1.25053417885655,9.2,74.2,0.485389779611202,8016.06079847806,1362.26173768997,"127",2,5,8.26060606060606,13
"379","SCO76",18,2421,375.450459888182,5.02835982676404,10.125,74.6,0.60553685044929,8026.50643822463,1362.13587767428,"127",7,11,NA,8.08333333333333
"380","SCO83",7,518,68.4957183226097,0.947043605293764,11.75,74.3333333333333,0.597829853852863,8031.60448922928,1362.78704827367,"127",1,2,NA,18.3333333333333
"381","SCOLL",19,2045,458.41281933919,5.41785974872304,8,74.2,0.611660669734539,8031.39286518703,1360.82208513242,"127",9,11,NA,5.58333333333333
"382","SEM95",19,929,177.191460280611,1.06807659412046,6.6875,74,0.490310719772987,8042.3138183798,1379.02333128489,"155",1,9,NA,15.5
"383","SEP84",12,448,89.5864997121282,0.185952258331791,4,74.5,0.389012732574923,8036.84589386913,1384.59772089779,"158",2,7,NA,10.75
"384","SEQ01",16,1221,188.251274444388,9.17969560304569,46.0714285714286,67.5714285714286,0.65377266551644,8038.69459515363,1359.24550372265,"147",7,12,18.5684210526316,62.2307692307692
